Ingredient ID,Ingredient Name,Category,Supplier Name,Supplier Type,Price per KG (USD),Potency (%),Active,Notes
RM118,Natural Mixed berry Flavor SD (A19-008933),Flavors,FI Flavor Insight,Raw Material Supplier,35.47,100,FALSE,No
RM105,Natural Orange Flavor Wonf Powd,Flavors,FI Flavor Insight,Raw Material Supplier,8.55,100,FALSE,No
RM112,Natural Vanilla Flavor WONF SD A19-006550,Flavors,FI Flavor Insight,Raw Material Supplier,19.81,100,FALSE,No
RM111,Natural pineapple flavor (A19-008807),Flavors,FI Flavor Insight,Raw Material Supplier,18.03,100,FALSE,No
RM109,natural orange flavor,Flavors,FI Flavor Insight,Raw Material Supplier,8.55,100,FALSE,No
RM090,Grassfed Pancreas (Bovine),Other,Fallwood,Grassfed Pancreas (Bovine),54.00,95,TRUE,No
RM120,Astaxanthin 5%,Other,Finutra Inc.,"Lycopene 5%, Astaxanthin 5%",180.00,5,TRUE,No
RM119,Lycopene 5%,Other,Finutra Inc.,"Lycopene 5%, Astaxanthin 5%",92.00,5,TRUE,Yes
RM156,Acetyl L- Carnitine HCL,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",25.00,95,TRUE,No
RM129,Ascorbyl Palmitate,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",29.00,95,TRUE,No
RM130,Biotin,Vitamins,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",128.00,98,TRUE,No
RM131,Biotin 1%,Vitamins,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",13.00,1,TRUE,No
RM132,Citrus Bioflavonoids,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",16.50,95,TRUE,No
RM133,Citrus Bioflavonoids 50%,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",18.00,50,TRUE,No
RM121,D-Glucosamine Sulfate 2KCl,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",7.50,95,TRUE,No
RM134,D-Ribose Powder,Botanicals,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",18.50,10,TRUE,No
RM135,Folic Acid,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",45.00,95,TRUE,No
RM136,Gaba 98%,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",10.00,98,TRUE,No
RM137,Green Tea Extract 50% Polyphenols,Botanicals,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",9.50,50,TRUE,No
RM138,Inositol,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",13.00,95,TRUE,No
RM139,L- Theanine,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",27.50,95,TRUE,No
RM140,L-Arginine HCl,Amino Acids,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",12.50,99,TRUE,No
RM141,L-Cysteine HCL Anhydrous,Amino Acids,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",17.00,99,TRUE,No
RM142,L-Glycine,Amino Acids,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",12.00,99,TRUE,No
RM143,L-Leucine Powder,Botanicals,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",12.00,10,TRUE,No
RM144,L-TAURINE,Other,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",6.50,95,TRUE,No
RM145,L-Threonine,Amino Acids,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",6.00,99,TRUE,No
RM146,L-Tyrosine,Amino Acids,Fortune Bridge,"D-Glucosamine Sulfate 2KCl, melatonin, Para Aminobenzoic , Vitamin B12 Methylcobalamin 98%, Vitamin B2 (as Riboflavin 5 Phosphate), Vitamin B3 (as Niacinamide), Vitamin B5 (as D-Calcium Pantothenate, Vitamin K2 (as MK-7) 1%, Ascorbyl Palmitate, Biotin, Biotin 1%, Citrus Bioflavonoids, Citrus Bioflavonoids 50%, D-Ribose Powder, Folic Acid, Gaba 98%, Green Tea Extract 50% Polyphenols, Inositol, L- Theanine, L-Arginine HCl, L-Cysteine HCL Anhydrous, L-Glycine, L-Leucine Powder, L-TAURINE, L-Threonine, L-Tyrosine, MSM Methyl Sulfony Methane, Pantothenic Acid (as D-Calcium Pantothenate) , Pyrodoxine HCL (vitamin b6) powder, Riboflavin (Vitamin B2) Powder, Stevia , Stevia Extract 90% (Steviol glycoside) Powder, ""Vitamin A Retinyl Acetate 500,000IU/"", Vitamin C 99% (Ascorbic Acid) Powder, ""Vitamin D3 (As Cholecalciferol 100,000 IU/g)"", Acetyl L- Carnitine HCL, Vitamin B6 (Pyridoxine HCl)",11.00,99,TRUE,No
